"_time","IP_Sessions(K)"
"2021-06-16T06:30:00.000-0400","11915.503"
"2021-06-16T06:45:00.000-0400","11940.509"
"2021-06-16T07:00:00.000-0400","11973.312000000002"
"2021-06-16T07:15:00.000-0400","12004.676"
"2021-06-16T07:30:00.000-0400","12039.923999999999"
"2021-06-16T07:45:00.000-0400","12072.937999999998"
"2021-06-16T08:00:00.000-0400","12111.65"
"2021-06-16T08:15:00.000-0400","12145.702000000001"
"2021-06-16T08:30:00.000-0400","12181.982"
"2021-06-16T08:45:00.000-0400","12211.317"
"2021-06-16T09:00:00.000-0400","12248.272"
"2021-06-16T09:15:00.000-0400","12276.451999999997"
"2021-06-16T09:30:00.000-0400","12305.830999999998"
"2021-06-16T09:45:00.000-0400","12331.082"
"2021-06-16T10:00:00.000-0400","12360.018"
"2021-06-16T10:15:00.000-0400","12380.82"
"2021-06-16T10:30:00.000-0400","12404.246"
"2021-06-16T10:45:00.000-0400","12420.919000000002"
"2021-06-16T11:00:00.000-0400","12441.789"
"2021-06-16T11:15:00.000-0400","12455.315999999999"
"2021-06-16T11:30:00.000-0400","12472.319"
"2021-06-16T11:45:00.000-0400","12482.082999999999"
"2021-06-16T12:00:00.000-0400","12497.275"
"2021-06-16T12:15:00.000-0400","12503.069"
"2021-06-16T12:30:00.000-0400","12511.337"
"2021-06-16T12:45:00.000-0400","12512.760999999999"
"2021-06-16T13:00:00.000-0400","12521.498"
"2021-06-16T13:15:00.000-0400","12522.556"
"2021-06-16T13:30:00.000-0400","12527.801000000001"
"2021-06-16T13:45:00.000-0400","12530.651"
"2021-06-16T14:00:00.000-0400","12538.643"
"2021-06-16T14:15:00.000-0400","12540.448"
"2021-06-16T14:30:00.000-0400","12545.756000000001"
"2021-06-16T14:45:00.000-0400","12544.123"
"2021-06-16T15:00:00.000-0400","12553.008"
"2021-06-16T15:15:00.000-0400","12550.251"
"2021-06-16T15:30:00.000-0400","12554.606"
"2021-06-16T15:45:00.000-0400","12552.164"
"2021-06-16T16:00:00.000-0400","12557.316"
"2021-06-16T16:15:00.000-0400","12552.331999999999"
"2021-06-16T16:30:00.000-0400","12553.997"
"2021-06-16T16:45:00.000-0400","12545.473"
"2021-06-16T17:00:00.000-0400","12549.652"
"2021-06-16T17:15:00.000-0400","12542.438"
"2021-06-16T17:30:00.000-0400","12537.219"
"2021-06-16T17:45:00.000-0400","12528.164"
"2021-06-16T18:00:00.000-0400","12526.164"
"2021-06-16T18:15:00.000-0400","12517.091"
"2021-06-16T18:30:00.000-0400","12511.89"
"2021-06-16T18:45:00.000-0400","12503.883000000002"
"2021-06-16T19:00:00.000-0400","12500.92"
"2021-06-16T19:15:00.000-0400","12491.839999999998"
"2021-06-16T19:30:00.000-0400","12480.956"
"2021-06-16T19:45:00.000-0400","12472.889"
"2021-06-16T20:00:00.000-0400","12466.114"
"2021-06-16T20:15:00.000-0400","12455.805"
"2021-06-16T20:30:00.000-0400","12443.872"
"2021-06-16T20:45:00.000-0400","12428.889000000001"
"2021-06-16T21:00:00.000-0400","12413.577"
"2021-06-16T21:15:00.000-0400","12395.001"
"2021-06-16T21:30:00.000-0400","12373.769"
"2021-06-16T21:45:00.000-0400","12348.614"
"2021-06-16T22:00:00.000-0400","12320.333999999999"
"2021-06-16T22:15:00.000-0400","12292.007"
"2021-06-16T22:30:00.000-0400","12263.968"
"2021-06-16T22:45:00.000-0400","12234.717"
"2021-06-16T23:00:00.000-0400","12205.322"
"2021-06-16T23:15:00.000-0400","12177.195"
"2021-06-16T23:30:00.000-0400","12151.363000000001"
"2021-06-16T23:45:00.000-0400","12122.581"
"2021-06-17T00:00:00.000-0400","12096.731"
"2021-06-17T00:15:00.000-0400","12072.211000000001"
"2021-06-17T00:30:00.000-0400","12048.322999999999"
"2021-06-17T00:45:00.000-0400","12026.006000000001"
"2021-06-17T01:00:00.000-0400","12004.219000000001"
"2021-06-17T01:15:00.000-0400","11983.721"
"2021-06-17T01:30:00.000-0400","11964.58"
"2021-06-17T01:45:00.000-0400","11946.732"
"2021-06-17T02:00:00.000-0400","11928.163"
"2021-06-17T02:15:00.000-0400","11914.242"
"2021-06-17T02:30:00.000-0400","11900.420999999998"
"2021-06-17T02:45:00.000-0400","11888.44"
"2021-06-17T03:00:00.000-0400","11877.573"
"2021-06-17T03:15:00.000-0400","11867.628"
"2021-06-17T03:30:00.000-0400","11858.578000000001"
"2021-06-17T03:45:00.000-0400","11852.046999999999"
"2021-06-17T04:00:00.000-0400","11846.098"
"2021-06-17T04:15:00.000-0400","11843.088"
"2021-06-17T04:30:00.000-0400","11840.695"
"2021-06-17T04:45:00.000-0400","11840.799"
"2021-06-17T05:00:00.000-0400","11843.444"
"2021-06-17T05:15:00.000-0400","11849.404"
"2021-06-17T05:30:00.000-0400","11858.832"
"2021-06-17T05:45:00.000-0400","11871.791"
"2021-06-17T06:00:00.000-0400","11889.538"
"2021-06-17T06:15:00.000-0400","11910.658"
"2021-06-17T06:30:00.000-0400","11935.253999999999"
"2021-06-17T06:45:00.000-0400","11960.789"
"2021-06-17T07:00:00.000-0400","11992.943"
"2021-06-17T07:15:00.000-0400","12024.314"
"2021-06-17T07:30:00.000-0400","12058.739000000001"
"2021-06-17T07:45:00.000-0400","12092.106"
"2021-06-17T08:00:00.000-0400","12130.392"
"2021-06-17T08:15:00.000-0400","12163.785"
"2021-06-17T08:30:00.000-0400","12199.473000000002"
"2021-06-17T08:45:00.000-0400","12230.166"
"2021-06-17T09:00:00.000-0400","12263.967"
"2021-06-17T09:15:00.000-0400","12291.315999999999"
"2021-06-17T09:30:00.000-0400","12320.653999999999"
"2021-06-17T09:45:00.000-0400","12342.506000000001"
"2021-06-17T10:00:00.000-0400","12370.467"
"2021-06-17T10:15:00.000-0400","12392.111"
"2021-06-17T10:30:00.000-0400","12417.182"
"2021-06-17T10:45:00.000-0400","12431.926"
"2021-06-17T11:00:00.000-0400","12452.643"
"2021-06-17T11:15:00.000-0400","12466.421999999999"
"2021-06-17T11:30:00.000-0400","12483.466"
"2021-06-17T11:45:00.000-0400","12493.666000000001"
"2021-06-17T12:00:00.000-0400","12507.69"
"2021-06-17T12:15:00.000-0400","12512.169000000002"
"2021-06-17T12:30:00.000-0400","12520.451"
"2021-06-17T12:45:00.000-0400","12521.678"
"2021-06-17T13:00:00.000-0400","12530.784"
"2021-06-17T13:15:00.000-0400","12532.348000000002"
"2021-06-17T13:30:00.000-0400","12537.523"
"2021-06-17T13:45:00.000-0400","12537.357"
"2021-06-17T14:00:00.000-0400","12545.821"
"2021-06-17T14:15:00.000-0400","12547.046999999999"
"2021-06-17T14:30:00.000-0400","12551.780999999999"
"2021-06-17T14:45:00.000-0400","12551.597999999998"
"2021-06-17T15:00:00.000-0400","12560.525000000001"
"2021-06-17T15:15:00.000-0400","12559.946000000002"
"2021-06-17T15:30:00.000-0400","12562.173"
"2021-06-17T15:45:00.000-0400","12559.725"
"2021-06-17T16:00:00.000-0400","12567.297999999999"
"2021-06-17T16:15:00.000-0400","12563.45"
"2021-06-17T16:30:00.000-0400","12563.195"
"2021-06-17T16:45:00.000-0400","12555.375"
"2021-06-17T17:00:00.000-0400","12558.485999999999"
"2021-06-17T17:15:00.000-0400","12552.053"
"2021-06-17T17:30:00.000-0400","12546.894"
"2021-06-17T17:45:00.000-0400","12537.631000000001"
"2021-06-17T18:00:00.000-0400","12532.412999999999"
"2021-06-17T18:15:00.000-0400","12518.931999999999"
"2021-06-17T18:30:00.000-0400","12513.055999999999"
"2021-06-17T18:45:00.000-0400","12504.988000000001"
"2021-06-17T19:00:00.000-0400","12503.165"
"2021-06-17T19:15:00.000-0400","12495.389000000001"
"2021-06-17T19:30:00.000-0400","12486.875"
"2021-06-17T19:45:00.000-0400","12476.998"
"2021-06-17T20:00:00.000-0400","12471.010999999999"
"2021-06-17T20:15:00.000-0400","12459.216"
"2021-06-17T20:30:00.000-0400","12449.515"
"2021-06-17T20:45:00.000-0400","12433.963"
"2021-06-17T21:00:00.000-0400","12418.831"
"2021-06-17T21:15:00.000-0400","12399.868999999999"
"2021-06-17T21:30:00.000-0400","12378.919999999998"
"2021-06-17T21:45:00.000-0400","12353.719000000001"
"2021-06-17T22:00:00.000-0400","12326.624"
"2021-06-17T22:15:00.000-0400","12297.452000000001"
"2021-06-17T22:30:00.000-0400","12268.692000000001"
"2021-06-17T22:45:00.000-0400","12237.927"
"2021-06-17T23:00:00.000-0400","12208.581999999999"
"2021-06-17T23:15:00.000-0400","12179.506000000001"
"2021-06-17T23:30:00.000-0400","12151.561"
"2021-06-17T23:45:00.000-0400","12124.909"
"2021-06-18T00:00:00.000-0400","12099.239"
"2021-06-18T00:15:00.000-0400","12075.697"
"2021-06-18T00:30:00.000-0400","12052.365999999998"
"2021-06-18T00:45:00.000-0400","12029.784"
"2021-06-18T01:00:00.000-0400","12007.615"
"2021-06-18T01:15:00.000-0400","11986.771"
"2021-06-18T01:30:00.000-0400","11967.337"
"2021-06-18T01:45:00.000-0400","11949.683"
"2021-06-18T02:00:00.000-0400","11932.023"
"2021-06-18T02:15:00.000-0400","11916.963"
"2021-06-18T02:30:00.000-0400","11902.92"
"2021-06-18T02:45:00.000-0400","11890.326"
"2021-06-18T03:00:00.000-0400","11878.857"
"2021-06-18T03:15:00.000-0400","11868.728000000001"
"2021-06-18T03:30:00.000-0400","11859.21"
"2021-06-18T03:45:00.000-0400","11851.912"
"2021-06-18T04:00:00.000-0400","11846.087"
"2021-06-18T04:15:00.000-0400","11842.469"
"2021-06-18T04:30:00.000-0400","11839.330999999998"
"2021-06-18T04:45:00.000-0400","11839.349999999999"
"2021-06-18T05:00:00.000-0400","11841.049"
"2021-06-18T05:15:00.000-0400","11846.195000000002"
"2021-06-18T05:30:00.000-0400","11853.769"
"2021-06-18T05:45:00.000-0400","11866.046"
"2021-06-18T06:00:00.000-0400","11882.722"
"2021-06-18T06:15:00.000-0400","11901.845"
"2021-06-18T06:30:00.000-0400","11924.454"
"2021-06-18T06:45:00.000-0400","11948.351"
"2021-06-18T07:00:00.000-0400","11978.713"
"2021-06-18T07:15:00.000-0400","12008.055"
"2021-06-18T07:30:00.000-0400","12041.135"
"2021-06-18T07:45:00.000-0400","12072.466"
"2021-06-18T08:00:00.000-0400","12110.312"
"2021-06-18T08:15:00.000-0400","12145.185000000001"
"2021-06-18T08:30:00.000-0400","12180.32"
"2021-06-18T08:45:00.000-0400","12211.569000000001"
"2021-06-18T09:00:00.000-0400","12248.486"
"2021-06-18T09:15:00.000-0400","12276.939"
"2021-06-18T09:30:00.000-0400","12305.484"
"2021-06-18T09:45:00.000-0400","12330.192"
"2021-06-18T10:00:00.000-0400","12360.827"
"2021-06-18T10:15:00.000-0400","12383.634"
"2021-06-18T10:30:00.000-0400","12409.799"
"2021-06-18T10:45:00.000-0400","12427.923999999999"
"2021-06-18T11:00:00.000-0400","12448.608"
"2021-06-18T11:15:00.000-0400","12466.145"
"2021-06-18T11:30:00.000-0400","12481.762"
"2021-06-18T11:45:00.000-0400","12492.437"
"2021-06-18T12:00:00.000-0400","12506.905000000002"
"2021-06-18T12:15:00.000-0400","12513.764000000001"
"2021-06-18T12:30:00.000-0400","12521.367"
"2021-06-18T12:45:00.000-0400","12521.642000000002"
"2021-06-18T13:00:00.000-0400","12530.259"
"2021-06-18T13:15:00.000-0400","12533.474"
"2021-06-18T13:30:00.000-0400","12538.48"
"2021-06-18T13:45:00.000-0400","12539.314"
"2021-06-18T14:00:00.000-0400","12550.676000000001"
"2021-06-18T14:15:00.000-0400","12552.053"
"2021-06-18T14:30:00.000-0400","12535.969000000001"
"2021-06-18T14:45:00.000-0400","12549.555"
"2021-06-18T15:00:00.000-0400","12557.747"
"2021-06-18T15:15:00.000-0400","12558.690999999999"
"2021-06-18T15:30:00.000-0400","12561.858"
"2021-06-18T15:45:00.000-0400","12560.291"
"2021-06-18T16:00:00.000-0400","12564.309"
"2021-06-18T16:15:00.000-0400","12558.876"
"2021-06-18T16:30:00.000-0400","12556.902"
"2021-06-18T16:45:00.000-0400","12550.851999999999"
"2021-06-18T17:00:00.000-0400","12551.845"
"2021-06-18T17:15:00.000-0400","12546.025"
"2021-06-18T17:30:00.000-0400","12539.285"
"2021-06-18T17:45:00.000-0400","12531.688"
"2021-06-18T18:00:00.000-0400","12526.858"
"2021-06-18T18:15:00.000-0400","12518.513"
"2021-06-18T18:30:00.000-0400","12511.31"
"2021-06-18T18:45:00.000-0400","12502.298999999999"
"2021-06-18T19:00:00.000-0400","12497.34"
"2021-06-18T19:15:00.000-0400","12488.839"
"2021-06-18T19:30:00.000-0400","12480.991000000002"
"2021-06-18T19:45:00.000-0400","12471.698"
"2021-06-18T20:00:00.000-0400","12461.932999999999"
"2021-06-18T20:15:00.000-0400","12449.838"
"2021-06-18T20:30:00.000-0400","12437.668999999998"
"2021-06-18T20:45:00.000-0400","12425.779999999999"
"2021-06-18T21:00:00.000-0400","12410.959"
"2021-06-18T21:15:00.000-0400","12393.68"
"2021-06-18T21:30:00.000-0400","12374.184000000001"
"2021-06-18T21:45:00.000-0400","12353.134"
"2021-06-18T22:00:00.000-0400","12329.367"
"2021-06-18T22:15:00.000-0400","12305.387999999999"
"2021-06-18T22:30:00.000-0400","12282.446"
"2021-06-18T22:45:00.000-0400","12244.154999999999"
"2021-06-18T23:00:00.000-0400","12218.364"
"2021-06-18T23:15:00.000-0400","12189.968"
"2021-06-18T23:30:00.000-0400","12161.259"
"2021-06-18T23:45:00.000-0400","12115.396999999999"
"2021-06-19T00:00:00.000-0400","12087.152"
"2021-06-19T00:15:00.000-0400","12061.678"
"2021-06-19T00:30:00.000-0400","12037.098000000002"
"2021-06-19T00:45:00.000-0400","12011.797999999999"
"2021-06-19T01:00:00.000-0400","11988.079"
"2021-06-19T01:15:00.000-0400","11965.876"
"2021-06-19T01:30:00.000-0400","11943.157"
"2021-06-19T01:45:00.000-0400","11923.646999999999"
"2021-06-19T02:00:00.000-0400","11903.379"
"2021-06-19T02:15:00.000-0400","11885.786"
"2021-06-19T02:30:00.000-0400","11869.285"
"2021-06-19T02:45:00.000-0400","11854.25"
